asset_id,timestamp,burr_microns,humidity_rh,winding_tension_n,vpd_moisture_rate,tank_bolt_torque_nm,oil_fill_rate_lpm,hydrogen_ppm,acetylene_ppm,ethylene_ppm,transit_impact_g,signature,actual_label
TR-2026-0776,2026-01-09T09:45:00,11.576,43.602,520.784,0.504,186.792,82.725,9.205,1.13,3.166,1.179,7d66cfa041fce8a09f73582733fa9df4a558ac793a37127227b5ef6215111ee6,1
TR-2026-0777,2026-01-09T10:00:00,8.692,59.438,473.13,0.415,173.598,102.503,6.49,0.6,3.444,1.233,2dc2668ba52ff7b171ed2a4893732f7386a043127e348b6ec1074330a891e4d7,1
TR-2026-0778,2026-01-09T10:15:00,11.601,16.766,522.001,0.452,197.463,95.472,7.437,1.126,2.348,1.469,df94fe309ad664a733627358f7f2782fe3959fc371675a164bbefcae9638a5c4,1
TR-2026-0779,2026-01-09T10:30:00,8.446,43.515,569.017,0.468,202.958,79.01,11.144,0.539,4.338,1.276,f56b59dd72d80bf7ab3b385a4ca909f252872f0249be3234c82cdaf7a202ca0c,1
TR-2026-0780,2026-01-09T10:45:00,12.752,39.087,550.811,0.623,177.994,70.318,9.498,0.668,3.803,1.395,79eb042b777d3c5a7330af0ffc7023a2d7b90dd23e02a3c437d0d1c49506be7c,1
TR-2026-0781,2026-01-09T11:00:00,11.193,44.199,571.441,0.453,170.172,75.433,8.418,0.348,1.657,1.422,81c31cc89e9615867f1b14aac38259edd00c51b20ab07f8eee38f513de198841,1
TR-2026-0782,2026-01-09T11:15:00,10.896,47.349,526.584,0.51,192.257,64.154,7.279,1.007,3.384,1.213,1141b31a1648275dc2a106c81be6dbd6ff356fab57fd8fa02f7ab9b6d339aa1a,1
TR-2026-0783,2026-01-09T11:30:00,12.243,57.063,559.445,0.438,182.623,62.197,7.02,0.259,4.332,1.254,9a0d0eec0ffc3b62a84eb7b9b19142c60951287015986e8dc24029ab43ef485c,1
TR-2026-0784,2026-01-09T11:45:00,16.19,44.79,599.815,0.473,169.277,80.503,6.882,1.037,2.579,1.096,aff000ee5c82f3b3298f766caefd0379914aa32d1a52e66137244603a6c5b332,1
TR-2026-0785,2026-01-09T12:00:00,10.656,51.491,542.446,0.567,181.028,94.62,3.908,0.245,2.179,1.203,b34442400d3702862af160130fa18d89c4ef5a35307cce6fdbdd713934e45726,1
TR-2026-0786,2026-01-09T12:15:00,10.194,41.186,512.439,0.507,179.268,80.733,3.964,0.571,5.766,1.232,8e0ee45ab2985bd3b807c52ff4d9def02b9c12ceacc7ea7499d0dbd3755668f0,1
TR-2026-0787,2026-01-09T12:30:00,15.708,40.318,569.698,0.59,185.672,73.012,14.869,0.955,3.514,1.535,5131fb07cf3689e6caa38bddaabf1dcc04f0c26f6adf71d782682ef14ce06f42,1
TR-2026-0788,2026-01-09T12:45:00,15.933,39.701,531.147,0.331,192.996,84.816,8.843,0.741,3.624,0.896,b26e30a3ded06bedb7ad51f02cd51b6c7779986d94cb05e38febaf1f8dd1257b,1
TR-2026-0789,2026-01-09T13:00:00,16.469,40.547,539.374,0.493,185.097,72.787,4.095,0.488,0.791,1.693,cc1a8b9d66ed22149d115fb1ca7bbd447b999fa6e705356fdd52242d41e6d425,1
TR-2026-0790,2026-01-09T13:15:00,11.91,27.478,456.165,0.45,208.646,79.411,10.591,0.608,4.083,1.625,bf5b19b79092ea6643cfd9d33fc9dcdb220890a25604b2d8a2d025f50fef6514,1
TR-2026-0791,2026-01-09T13:30:00,9.93,56.345,521.595,0.559,176.777,96.253,8.821,0.974,4.197,1.023,ec9ba403d31f11d19c5e5d1255c2dd5cf764f16fa9e53fb02937e21fd8410fd6,1
TR-2026-0792,2026-01-09T13:45:00,10.672,52.676,512.893,0.3,164.847,71.186,9.854,0.339,4.45,1.248,8d6498e4d050715811c5fc21fce026e092bc0b85a3540f2b3c988d2f79a8c541,1
TR-2026-0793,2026-01-09T14:00:00,13.315,46.266,425.159,0.418,190.101,98.122,13.059,0.255,3.475,0.652,da69e4b8c1e7be473107a23a08b283848f08f75d6aa3a3a8813563bdf6c06f89,1
TR-2026-0794,2026-01-09T14:15:00,15.039,47.805,525.813,0.588,199.536,94.264,9.37,0.66,5.151,1.486,203589e9fbddc939873a8fc0bcd8a4869389f890bc25bfd38f95d0074fb66128,1
TR-2026-0795,2026-01-09T14:30:00,10.946,54.067,578.244,0.375,181.839,87.807,9.46,0.591,6.825,1.348,61c56cc9d30f06922acd6a267a8a82cfe64a48a19a096180513e5423595229da,1
TR-2026-0796,2026-01-09T14:45:00,17.277,41.408,516.905,0.325,182.932,73.089,10.244,0.968,3.584,1.165,48f612e43cbd02c2c297aeecb985357aba4ec966aa3448661f922ad664a8b89e,1
TR-2026-0797,2026-01-09T15:00:00,8.593,46.633,544.483,0.272,193.219,71.608,7.647,0.335,6.147,0.795,5fa10536bf7e2c9b4d8d4222a535be55ff9f5fff13ff778cc87d37ba7236eb03,1
TR-2026-0798,2026-01-09T15:15:00,12.4,41.69,467.339,0.503,161.102,76.71,6.274,1.121,5.943,1.586,049f6de126492793a48b5533ec1e8f2b49bbd54d8dfae3bc2ce7ae76a34567c7,1
TR-2026-0799,2026-01-09T15:30:00,4.718,48.127,571.47,0.573,190.555,75.484,6.424,1.574,1.875,0.798,d303a4c7a3db98c61e47de706269d67dc67b724f37b9f118a59612b2e06d5ee8,1
TR-2026-0800,2026-01-09T15:45:00,10.707,35.546,573.479,0.496,180.418,75.834,14.142,0.79,6.096,1.513,f55a71ccf40d8fd4a69e6656e5cee6ff358bcf7f4ed3d998c2c3908878a3f979,1
TR-2026-0801,2026-01-09T16:00:00,10.461,56.571,571.188,0.262,191.597,84.03,31.612,5.0,17.643,1.037,d19ddd3c2e16c4ead3f56952bacf8fd41b108ddaee432994a8f44d8df655ad4a,-1
TR-2026-0802,2026-01-09T16:15:00,16.72,48.946,582.81,0.434,178.415,99.067,6.266,0.729,5.08,0.767,3d764c002b81381ea19f377a7c9c2a54e4a33443ba3d69605ed4f80b5dd05fc0,1
TR-2026-0803,2026-01-09T16:30:00,13.75,55.155,551.152,0.58,183.675,78.099,14.33,0.189,1.86,1.398,5762d10df2eca848722b9fb30c2113cb8ed29923f106a772915c63b8d8c3f39e,1
TR-2026-0804,2026-01-09T16:45:00,12.569,52.994,450.147,0.4,162.513,91.243,3.358,0.289,4.771,1.572,52378bcfd066fdcdf94670b6220d6704e543be2f96fc6ab81123c20a09b36e08,1
TR-2026-0805,2026-01-09T17:00:00,13.711,49.302,512.46,0.341,191.779,89.905,10.682,0.925,2.247,1.442,e4bf656c4600b064a79bfab566b00f74cbfe1687149c7fa9bad9e1948ec600e1,1
TR-2026-0806,2026-01-09T17:15:00,10.552,42.643,495.841,0.539,167.983,77.052,7.014,1.446,5.581,0.626,a4365ddabea66f5640699b833727b3b76f93dd849b188373eada8fab89d1bb82,1
TR-2026-0807,2026-01-09T17:30:00,16.048,35.608,431.749,0.443,198.469,97.73,5.388,1.501,0.658,1.071,e607a0ff31ec4f38048ddf1b83a34b6d7e8fa024c5271a3c3cb48302dd3c1a1d,1
TR-2026-0808,2026-01-09T17:45:00,15.457,55.386,553.398,0.315,195.351,89.072,2.986,-0.027,5.557,1.137,5bcd5e0f51565c7e00ceb5b00e7830d4f1139dba953e3323a0b33e5794c58c9a,1
TR-2026-0809,2026-01-09T18:00:00,11.375,47.912,517.1,0.295,207.627,93.034,6.994,0.682,4.539,0.805,6dc4a213e00caffccd4a572a8c5150207ac92ec20421abbd613f8d6742dc1be6,1
TR-2026-0810,2026-01-09T18:15:00,8.008,44.436,479.1,0.338,204.749,85.474,8.622,-0.005,3.104,1.361,3c976dafe9ef7413d2aec87c2bb88b8b517f032d5fe525ec241c97f7628e3657,1
TR-2026-0811,2026-01-09T18:30:00,5.538,46.657,532.83,0.578,177.137,67.063,5.01,0.361,5.105,0.249,f3b93e0e6f3a1f641ad96a302d2027cba83e761eca1b23164c061f7915b3da33,1
TR-2026-0812,2026-01-09T18:45:00,16.277,45.058,551.371,0.286,165.776,96.498,47.495,11.456,20.42,1.235,2c8b14f79be0bbda45b9b16588a0f3f628ebd052e3eb13b08f271ae649575eff,-1
TR-2026-0813,2026-01-09T19:00:00,4.399,31.524,574.42,0.347,180.55,90.243,12.447,0.72,3.393,1.225,1f04a076dc1d3a63ead490d755f0f26e6dc787ebcdb31140b6bc2b031d73e20e,1
TR-2026-0814,2026-01-09T19:15:00,10.279,48.295,526.485,0.663,190.266,94.209,4.786,1.01,2.916,1.338,7e457ce8654dcd203a2f2244c38cdfdb2172b695eeaebb436428fa87783a7c11,1
TR-2026-0815,2026-01-09T19:30:00,12.15,64.259,569.979,0.568,194.171,99.107,3.689,1.348,2.513,1.002,529ea22f7dc318155d08208451136301005d8221a6e2edcd024dad31c69b6a0f,1
TR-2026-0816,2026-01-09T19:45:00,15.7,35.771,502.061,0.46,182.764,91.832,18.308,0.968,2.897,0.746,91df972f35efccc02f90a121b3f4425d05dbd7ae15866dc96a723b8b4af79dc4,1
TR-2026-0817,2026-01-09T20:00:00,9.179,48.74,535.821,0.404,208.819,79.116,7.642,1.056,5.338,1.647,e9d046284404d8deb4cc299192ce84d43a0a2ea3a0ab05308c552f3f2f34c3a0,1
TR-2026-0818,2026-01-09T20:15:00,15.153,39.679,552.133,0.54,203.155,71.653,46.478,4.847,15.849,1.372,1c7773f0b4c51ef2f45a10e8a929a3b00df026cf6484e8d77f6665cc0456a5e0,-1
TR-2026-0819,2026-01-09T20:30:00,10.435,41.059,496.101,0.376,181.748,82.735,13.622,0.642,4.516,0.998,a0f9d7db79bded3d3525438a3dc0e3aab5015de5858dcf2e6cb8b1a3686d581e,1
TR-2026-0820,2026-01-09T20:45:00,6.887,32.429,477.755,0.468,197.914,70.707,6.353,0.253,3.604,1.577,0480bd74628794540922d441fb9d3ef28402725783d3f73ba4fe2aa6fa76e0be,1
TR-2026-0821,2026-01-09T21:00:00,11.857,56.642,536.027,0.374,186.907,78.38,9.261,1.006,1.949,1.261,7f6132e2b7a88de919062162075ff346c2ebc3ed1cf9821aa162bcb6bf5e5dc8,1
TR-2026-0822,2026-01-09T21:15:00,13.634,51.651,536.711,0.42,196.2,78.015,4.038,-0.478,3.895,0.912,757d8cfa1b51c7cf2a5002c48920f17480b8efcc3ec9530ecfee7c8dadd7c473,1
TR-2026-0823,2026-01-09T21:30:00,6.086,39.823,536.459,0.347,189.911,80.544,7.902,1.038,5.429,1.232,187a9d6242ee258826c681d5565f44f2d3817f8589ba9c2d01d3abf3fa8cefc0,1
TR-2026-0824,2026-01-09T21:45:00,10.626,50.096,484.256,0.432,180.369,84.173,4.972,0.059,4.781,1.537,5de4841d914c81f377b2b4c2dcdce69bbd6027349767d469aa32304f19d79737,1
TR-2026-0825,2026-01-09T22:00:00,13.107,53.665,540.857,0.408,173.678,85.648,8.743,0.838,3.73,0.821,d8f29b150838a166baa62356c75aa6001b765b6d684483415cd71f6c40b3242a,1
TR-2026-0826,2026-01-09T22:15:00,13.413,46.607,523.885,0.618,177.507,95.251,5.798,1.244,5.85,1.097,d73178146b06794995f438250c453b3f121ec351f8d40f573659204b75fc3ffe,1
TR-2026-0827,2026-01-09T22:30:00,13.407,37.982,506.905,0.563,196.077,76.536,7.582,0.881,3.239,2.025,44dd2d8e0f24c2f7cf6ca487a84fbb61cbcb89f3f194198d070298f01241d150,1
TR-2026-0828,2026-01-09T22:45:00,11.815,67.639,446.943,0.551,164.987,81.371,11.147,1.428,2.84,0.889,35534fa3fb30ff38a4810294fc01fb07e9868996e85fae12bc033bd73637e75d,-1
TR-2026-0829,2026-01-09T23:00:00,10.368,29.277,474.462,0.451,162.639,82.623,3.824,1.456,7.248,0.83,8461531d82dab6ba043f256ee7fbbc1277b139698184e8ac2f93c585dcda48c5,1
TR-2026-0830,2026-01-09T23:15:00,9.119,42.525,583.121,0.403,181.568,77.46,11.439,-0.505,3.336,1.184,4bd48d37cebd96e4f76712fc274179a44c38226e9021def6a9231460f21c64c8,1
TR-2026-0831,2026-01-09T23:30:00,14.591,54.616,470.579,0.659,167.921,95.309,8.449,0.599,3.386,1.188,c1131a392222312cc645fade08fd7a572e91747c58dd5b3ddb09890ec02d681d,1
TR-2026-0832,2026-01-09T23:45:00,9.24,43.128,493.026,0.328,175.192,75.8,6.74,0.973,4.181,1.891,430583e1e0ac9d1ea4e1b79f77fef126305e057668a3bfb4c00aa20baaab756c,1
TR-2026-0833,2026-01-10T00:00:00,13.408,45.051,548.548,0.522,183.02,86.381,5.768,1.045,1.182,1.472,1100896376fb488caa50e78dc75f14d9d52a088358e38f3bc6ea65c066a114f2,1
TR-2026-0834,2026-01-10T00:15:00,10.539,43.14,514.428,0.58,223.802,94.759,6.304,1.052,5.01,0.876,742311dfcca17a083d5442755c5501f67dd9a66c0f248d0e17c6f9fae1e96d1b,1
TR-2026-0835,2026-01-10T00:30:00,11.81,51.462,463.587,0.378,191.872,85.334,12.249,0.235,7.528,0.662,b3e5db1585c06bb95a40a3e45af771a3769b8fd604920824d4a59b99e67e1e0a,1
TR-2026-0836,2026-01-10T00:45:00,11.823,35.924,518.644,0.443,182.651,78.261,9.298,0.673,5.655,1.137,19e06e7f4e2b800329c842e05722fe9dde306b0d57bc865e01938fc64d242d15,1
TR-2026-0837,2026-01-10T01:00:00,6.937,43.623,475.578,0.315,191.329,70.779,12.237,0.864,3.934,0.838,385f54c9c9cfe304baecaf80e01ced1aa6c5c018a91002fa41b6498fc082c197,1
TR-2026-0838,2026-01-10T01:15:00,11.991,39.511,526.994,0.282,165.376,76.039,9.049,0.799,5.573,0.878,0f97c1291d5be955ad7860a2980e85531e575db281a804c1942be4f4c61ba7d3,1
TR-2026-0839,2026-01-10T01:30:00,11.658,37.456,533.486,0.443,177.451,85.336,7.611,0.739,3.381,0.743,2289bc83a327aa4e7f39e1be72ae62c1c22daf9852be17f8e22f57923c4bdf02,1
TR-2026-0840,2026-01-10T01:45:00,9.592,36.837,511.576,0.523,187.227,80.751,6.286,1.054,0.405,1.479,5b8696c33aa2b3852b9538c4fd8b5fd3ae0df3810587845a6dc4c08aee430b50,1
TR-2026-0841,2026-01-10T02:00:00,7.754,40.886,595.954,0.618,193.478,87.852,2.413,0.863,3.176,0.914,5fbbf27591ba3f33b21fc9168f6fa64f1ff8892bdbf740d141f8f9d07a7ead94,1
TR-2026-0842,2026-01-10T02:15:00,10.587,51.954,452.242,0.458,174.451,81.723,8.914,0.353,4.246,1.126,16dc0d5c734a469a499d09a4016c44032b2d98ba4ee06d8c17cc39cb1554823d,1
TR-2026-0843,2026-01-10T02:30:00,10.588,43.764,493.126,0.451,181.662,80.11,12.77,0.966,3.426,1.251,e3ecf2bfbd7e0dbbbecf1446369fcef811cbb1218c5354f4e077ff313ac4c2b0,1
TR-2026-0844,2026-01-10T02:45:00,10.69,42.439,476.362,0.489,178.933,82.156,6.294,1.984,3.006,0.476,6736ce2148c65db45e3dd9832b971179c0ce4c2a51df0430f130eeb96f290d9a,1
TR-2026-0845,2026-01-10T03:00:00,14.278,55.692,496.137,0.578,193.899,83.484,7.219,0.872,5.316,1.339,156f2e9476abb672fef871c8648f0f6c92b36ca36f343b6a927b92af3bd99bc6,1
TR-2026-0846,2026-01-10T03:15:00,11.477,60.85,528.792,0.537,191.479,87.187,8.326,1.159,5.078,1.292,c886fa987197c5502f1b9bf0f3248671921d7c7e366f716c5fa61039374fbb15,1
TR-2026-0847,2026-01-10T03:30:00,13.157,44.464,509.211,0.718,166.531,92.668,5.412,0.852,7.853,0.863,229e0fd6414d1b6f61276e3c3e57c49a073c21bb10654bc12ccc1f36bef3ad0e,1
TR-2026-0848,2026-01-10T03:45:00,11.947,38.222,550.942,0.397,192.848,74.366,2.58,0.708,1.647,1.731,b073f1f94906db6f2a51fc71e3f1b9a630d646c69d9d29f04a7da16e143f2233,1
TR-2026-0849,2026-01-10T04:00:00,8.887,48.309,499.477,0.298,209.48,76.987,7.411,0.716,5.065,1.362,fca39052eb1890a09aa01ef293a1d3fd1bdb5247042d1e2b3d121a4858183f4e,1
TR-2026-0850,2026-01-10T04:15:00,11.023,43.185,546.214,0.333,209.217,78.927,7.974,0.336,2.053,0.894,299e5cfd8695fdb9b8371e01fb8633c2cc1dd347fbc39f1224b388919bc1a95c,1
TR-2026-0851,2026-01-10T04:30:00,10.757,37.168,544.344,0.372,174.274,81.856,10.979,0.886,3.85,0.698,6ad8f60143af639e00e352074282e253cc57911db47069c4f09abf6d1f4abf8b,1
TR-2026-0852,2026-01-10T04:45:00,8.165,55.455,538.57,0.364,178.228,78.398,5.342,0.984,3.569,1.928,ee7a1dd7e606df056022903b63ba82144e0ef393d5498b9bbc5cb74bb8e4e271,1
TR-2026-0853,2026-01-10T05:00:00,15.928,50.371,505.207,0.51,180.814,98.042,9.213,0.905,4.191,1.809,7d55410ae0452dc3166a73edaede210ca29259e3e12cd728141b646e5e1c4a29,1
TR-2026-0854,2026-01-10T05:15:00,17.515,43.511,470.785,0.375,165.19,90.229,4.885,0.867,5.701,0.965,dd13a07de193408fd4536c2909d217ae7e8a7774aed3de88677c6b0c38cdab21,1
TR-2026-0855,2026-01-10T05:30:00,8.09,41.893,610.091,0.528,181.823,80.106,7.872,0.852,3.371,1.386,a64f3e43a786bbb8b6731b03ab6ecf841886be1b26cedba312ea082eff946a35,1
TR-2026-0856,2026-01-10T05:45:00,9.125,47.962,479.098,0.523,184.829,70.377,8.328,0.126,5.04,1.113,06746c078dc90e0d885aed36bc83756e2289d34c490da0df8ecf4e83739abda4,1
TR-2026-0857,2026-01-10T06:00:00,15.214,36.514,449.274,0.374,170.345,99.606,7.969,1.173,3.572,1.137,17c89c240dc7f1a91637bb3a392fc54492fb6709ee82632d860c2a365d8e3d9c,1
TR-2026-0858,2026-01-10T06:15:00,15.32,47.493,482.993,0.612,181.486,81.356,-0.489,1.054,4.152,1.235,89f283d81069615cbff854b77104dcfd237acf3f5ca1a04a8b59b69f7e508372,1
TR-2026-0859,2026-01-10T06:30:00,10.274,42.043,536.211,0.514,182.228,92.591,7.763,0.598,4.298,0.724,8d7f34ed89380d843cc3ec2d453c327b4db75696e44eb61fd2cb4c95cdf2d0f0,1
TR-2026-0860,2026-01-10T06:45:00,7.373,36.778,449.346,0.432,130.586,115.007,9.931,1.741,4.606,0.932,db2e6cfe33b446845c0e649ff20c776e01053ac496d5095bb9111cb4e439c422,-1
TR-2026-0861,2026-01-10T07:00:00,10.326,52.882,555.915,0.285,175.182,81.288,9.797,1.257,8.053,1.037,93f1ff532a10ccef2d8c1147dfaee40d8c080e18b488a0538254756e7930f477,1
TR-2026-0862,2026-01-10T07:15:00,13.766,39.542,515.066,0.408,153.54,85.986,7.453,1.308,4.008,0.761,b037d782e3d02dc834274963fd84ed564914970b032130d9a2afc24e3195b6e3,1
TR-2026-0863,2026-01-10T07:30:00,5.727,35.313,542.243,0.425,196.07,69.265,7.273,0.61,5.434,1.435,161e45555a73b91e1279d01852cd11970f7abdfbf262380e2dfaf603362bc9dc,1
TR-2026-0864,2026-01-10T07:45:00,16.624,42.055,566.728,0.857,172.029,91.022,3.486,1.029,4.152,1.575,25b5b592cc073bb507d22679dd44be048387979d54204cfef718ca1875ed9ef0,-1
TR-2026-0865,2026-01-10T08:00:00,10.012,39.35,536.605,0.447,180.112,84.338,12.784,0.623,3.292,0.602,4b81dcc6682bc165680810ee3458fceb4a98bf0f89b7b99bef9561f559fe05cd,1
TR-2026-0866,2026-01-10T08:15:00,13.971,51.69,523.788,0.546,193.775,93.904,10.953,1.428,3.745,0.736,f032c4ec5871c6b7fd196a64711ab351afd42fe49fbb03bbfcd13b48bf4a7a3c,1
TR-2026-0867,2026-01-10T08:30:00,14.342,57.56,564.845,0.645,192.438,86.83,3.845,0.923,3.171,1.274,b1f01fd8192bdf4301953ff1ed0294e1e6aef0ae4ec2f80ee8ec4f8cec013b0b,1
TR-2026-0868,2026-01-10T08:45:00,13.415,44.221,552.726,0.178,187.28,94.62,13.61,1.093,6.527,1.259,3426826d2edd8b646eb08ad72b89b5ef9f08edbc246f7b6cb8c6576a54d926ff,1
TR-2026-0869,2026-01-10T09:00:00,13.588,44.974,492.617,0.398,171.654,89.227,8.034,0.656,3.15,1.377,bc8ca45a39a6ee381bba23049d4cb5370b106136267fee13d8a6ea492c7352a9,1
TR-2026-0870,2026-01-10T09:15:00,8.608,34.699,553.408,0.312,191.57,97.935,12.858,1.095,5.063,1.988,00888ed4911208ed6d3ee0650732839978233b1b58d4c0205f5977b0b61829fb,1
TR-2026-0871,2026-01-10T09:30:00,10.607,51.788,508.195,0.574,184.528,86.054,7.176,0.591,3.179,1.295,51a73a159aaec65796ab29afd262b682440e8fae96a86f347ba91002791723cf,1
TR-2026-0872,2026-01-10T09:45:00,14.86,50.226,558.48,0.337,164.606,84.967,16.696,1.306,3.168,1.349,a342857fafe824f449515223118941c6baaef0ef114b5e34984fa4558cacf488,1
TR-2026-0873,2026-01-10T10:00:00,7.895,55.957,514.14,0.441,185.285,94.156,5.734,0.117,4.484,0.485,8ea66acd5787096ac7ddf3c67d170cb5c3a01df4fd6483a66d5f935ad7a91b21,1
TR-2026-0874,2026-01-10T10:15:00,15.561,49.633,556.482,0.512,213.924,80.294,9.194,0.625,5.435,1.178,eba649a6642a8ed593d6638ad0429ab943a5dff0beb53d90a55a22ad20c9b0d4,1
TR-2026-0875,2026-01-10T10:30:00,10.408,56.257,540.76,0.447,191.509,87.09,9.068,0.717,2.948,1.083,4d8f1dcb0fa08f94b98c5045aebbbd9b1502ef699de5a09bed78842990eafb97,1
TR-2026-0876,2026-01-10T10:45:00,14.526,35.119,512.382,0.515,195.073,70.803,7.724,0.984,4.078,1.67,5105c2e68ae0caea2481b7fcf5cf9ac36be7e14daaa063d3ed88188f3d4ac543,1
TR-2026-0877,2026-01-10T11:00:00,5.853,51.483,501.202,0.274,183.098,94.844,4.21,1.734,2.743,1.23,5c405839cdfdc899f287159a98a905059720183b47f16c38d77e2c1e2e3306fb,1
TR-2026-0878,2026-01-10T11:15:00,12.125,43.93,467.868,0.733,179.056,81.044,10.907,1.526,5.69,0.78,92a876840ff8ad6f2303bb1b294b1312d1a0fcc2caee947e15a9b6fd9b7331c3,1
TR-2026-0879,2026-01-10T11:30:00,6.356,52.214,462.768,0.37,184.962,88.56,7.217,1.408,5.085,1.426,fcd745a47bb911478a09fa3605425a229f99be3a70a43dddd35205ee42c9b7c9,1
TR-2026-0880,2026-01-10T11:45:00,17.098,38.575,580.814,0.652,191.152,93.256,-1.249,0.722,5.653,1.524,e09048d7c3d079806e63677b67fa231f628a9b50842e61ba321172c710dbeb62,1
TR-2026-0881,2026-01-10T12:00:00,11.119,24.709,534.455,0.262,198.566,94.462,6.577,1.009,3.674,1.285,965b2afdc4bc27214c7a62ef49e82131b9c8f80be935099af80cd77135ac5cd5,1
TR-2026-0882,2026-01-10T12:15:00,13.867,31.871,455.952,0.438,182.465,87.178,6.051,1.554,4.241,1.282,796b7ff8b35412792c71896db097c607ef02ab99f113be9e3f5520f7370e5050,1
TR-2026-0883,2026-01-10T12:30:00,15.009,49.608,535.471,0.524,163.105,70.705,7.772,0.721,4.87,1.207,a1c65d53a8bd5547f9597404bdb28cfe3a5e8f40621e8fb6cda05d735bec7999,1
TR-2026-0884,2026-01-10T12:45:00,8.263,44.914,473.063,0.489,162.461,87.786,3.593,0.647,5.342,1.28,8b8f4b8acfe0e7065734fb8e5dd1017d0cde2b60dcf25a99f2761cad96078bc0,1
TR-2026-0885,2026-01-10T13:00:00,7.496,31.442,524.118,0.506,190.287,89.821,7.964,0.691,2.39,1.046,948584659798a50fb463f0d944e39e4e0a9b80048254549607c8c58648936677,1
TR-2026-0886,2026-01-10T13:15:00,9.465,45.711,515.877,0.756,168.85,83.999,3.729,0.645,3.479,1.496,5ca04229f65d7464fddd00290f8fb653b7baf8a06fe4e0dadec7a5165ba69333,1
TR-2026-0887,2026-01-10T13:30:00,11.426,41.557,470.963,0.385,180.417,85.591,9.677,0.706,3.622,0.598,1aea60159303bba86581d62162e169fb2ce6f19dfd155291971e886b85387f39,1
TR-2026-0888,2026-01-10T13:45:00,9.912,50.977,566.075,0.431,172.72,84.866,9.046,0.674,3.154,1.397,edc2d2bb95cab345eb063fc30905ecca8cd04340047da6b58dd8cbb81eaba4f5,1
TR-2026-0889,2026-01-10T14:00:00,10.961,31.767,535.973,0.373,187.572,86.209,2.333,0.832,4.772,1.423,c2ac60c68c1de91a121146a74e9596e7cc223c2fe37952d2c536c9fdb8c0e15c,1
TR-2026-0890,2026-01-10T14:15:00,6.068,55.217,534.386,0.33,175.547,86.85,10.039,0.605,5.238,0.573,9b7cfbc321f6c7682dedebb76d6954f605aee2e0b5cb051a986e29b0691cb95d,1
TR-2026-0891,2026-01-10T14:30:00,5.807,37.821,572.783,0.656,187.815,79.893,7.335,0.989,1.656,1.0,314f6743910e8b6f51e186af66384b83aec63592c0a6b2e72a5c9aef0d8f43bf,1
TR-2026-0892,2026-01-10T14:45:00,8.863,39.008,520.462,0.478,177.5,85.616,9.824,1.585,3.811,1.186,3cfd3c1b4f22c571f6a9309f5f3fd21ac6dc9a5c868777929354b1d16342303f,1
TR-2026-0893,2026-01-10T15:00:00,10.353,34.405,528.759,0.558,189.333,84.224,3.655,0.777,5.85,0.768,faa4a8888cc34bbfb8754c90340c0d5590f640a3cf1714f87c349a5dd065aac1,1
TR-2026-0894,2026-01-10T15:15:00,10.838,39.418,528.677,0.494,190.194,77.186,3.062,0.905,3.241,1.843,74454f4e256fc816203edffc9bb1320e5a4d9dd83aa0777d420c7393a75d8b97,1
TR-2026-0895,2026-01-10T15:30:00,17.972,37.479,539.928,0.537,194.1,82.165,11.837,0.8,4.192,0.662,cb85795725f69b8adaf254831c4c432a249ef63bb651e0defe03ce8bbc0c6d79,1
TR-2026-0896,2026-01-10T15:45:00,11.219,48.718,528.229,0.468,184.451,91.293,7.403,0.218,4.853,0.917,221baed8d4628d0563cb8e4f44ef0846b18d6bb4633729afead75bb0067f45d5,1
TR-2026-0897,2026-01-10T16:00:00,8.933,47.267,516.622,0.237,180.396,94.354,6.646,0.734,5.564,1.478,4d38920ddefdbd648c31682f5adbbd19c6c3a3b9a7b6e8dcda83645bc75cf07f,1
TR-2026-0898,2026-01-10T16:15:00,3.682,58.868,542.274,0.696,175.612,70.892,8.022,0.69,4.98,1.576,f107b06c6ee995c6e5f8144cff2685f3600bb2cc685dd142b0d13a09c32d4ab7,1
TR-2026-0899,2026-01-10T16:30:00,11.278,49.182,511.028,0.416,197.446,95.078,11.252,0.733,0.79,1.148,c202fe4f38f0cb288f86b3316973e5924d08e6e646d34518e7fd3daf31a15d0b,1
TR-2026-0900,2026-01-10T16:45:00,11.611,39.631,519.274,0.346,169.631,94.782,5.091,0.8,5.432,1.52,c4b9c07046a8d78b2fa5291a03810a8fec7218df46b05a63c5d605a716c2f353,1
TR-2026-0901,2026-01-10T17:00:00,12.909,50.792,568.058,0.493,162.954,80.772,10.089,0.549,6.43,1.178,b9e7de6d0726ad1eef13a0531b1528d9a2f70b167dcd4c95f49fe147e57599fd,1
TR-2026-0902,2026-01-10T17:15:00,15.374,43.537,526.17,0.54,167.333,82.718,10.487,0.826,6.201,0.648,3a43135ebf565549fefacbbee08ea7f8dec67db52efdc4dc479b11aab8b3b9ef,1
TR-2026-0903,2026-01-10T17:30:00,14.309,51.926,513.236,0.49,193.942,78.489,5.879,0.876,5.356,0.792,d975ce1c985be4e4318312e229db8856b2b1248216603af6f68f0cb323ba2071,1
TR-2026-0904,2026-01-10T17:45:00,11.267,48.344,519.696,0.395,199.983,80.686,7.124,0.163,2.93,1.381,ca88c181983d9f7a82febfbd938e990c9b5a6db4c91d92b45216990e7e0b3e13,1
